geschlecht,alter,bundesland,beruf,konsumhaeufigkeit,situation_freunde_familie,situation_party,situation_zuhause_essen,situation_zuhause_entspannung,situation_oeffentliche_veranstaltungen,situation_gastro,situation_urlaub,involvement_interesse,involvement_rolle,involvement_spass,involvement_wichtigkeit,involvement_vorteilhaft,involvement_unverzichtbar,gesundheit_wichtig,umweltfreundlich_wichtig,neue_produkte_probie,bio_mehrpreis_bereit,tierfrei_wichtig,alkoholverzicht_wichtig,einfluss_geschmack,einfluss_geruch,einfluss_preis,einfluss_markenbekanntheit,einfluss_nachhaltigkeit,einfluss_herkunft,einfluss_verpackungsdesign,einfluss_verpackungsform,einfluss_aktionsangebote,einfluss_alkoholgehalt,einfluss_empfehlung,einfluss_verfuegbarkeit,praef_sorte_alkoholfrei,praef_sorte_weizen,praef_sorte_koelsch,praef_sorte_altbier,praef_sorte_pale_ale,praef_sorte_stout,praef_sorte_maerzen_export,praef_sorte_radler,praef_sorte_pils,praef_sorte_bock_schwarzrauchbier,praef_sorte_helles_lager,praef_sorte_craft_beer,praef_alkoholfrei_0,praef_alkoholfrei_0_5,praef_bier_alkohol,geschmack_rauchig,geschmack_hopfig,geschmack_suesslich_malzig,geschmack_fruchtig,geschmack_kraeuter,geschmack_gewuerze,geschmack_bitter,geschmack_saeuerlich,geschmack_zitrus,quality_score,rule_violations,violation_details,quality_summary
unbekannt,2006,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,3,3,1,2,3,3,3,2,3,1,3,3,3,3,1,1,4,4,4,2,4,3,5,1,3,1,1,3,5,4,4,1,1,1,1,5,1,4,4,2,3,1,3,1,1,2,3,4,1,2,1,3,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,keine Angabe,Bayern,Angestellte / Angestellter,seltener als einmal pro Monat,3,3,1,2,3,1,2,5,2,4,5,1,3,4,4,4,3,3,3,3,2,4,3,2,3,2,3,5,3,3,3,4,5,1,1,5,4,4,2,3,2,5,1,2,1,4,2,4,3,3,1,3,1,2,2,100,[],{},The data row meets all the plausibility rules.
maennlich,2002,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,1,2,1,4,1,3,5,1,5,3,4,3,1,4,1,5,5,4,5,3,3,2,2,5,1,3,3,3,3,1,2,2,1,1,4,3,5,5,3,1,5,4,2,3,4,3,1,2,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2003,Baden-Württemberg,keine Angabe,mehrmals im Monat,3,3,2,1,3,2,2,4,2,4,1,3,1,5,1,3,2,2,2,5,3,2,2,2,3,5,2,3,4,3,4,5,3,1,2,5,1,4,2,1,2,3,3,1,3,5,2,5,3,3,2,3,1,4,3,100,[],{},The data row meets all plausibility rules without any violations.
unbekannt,2000,Bayern,Angestellte / Angestellter,mehrmals pro Woche,3,3,2,2,3,1,3,2,4,5,1,3,3,3,4,4,5,4,1,4,3,3,2,3,3,5,3,4,3,5,3,2,2,1,3,3,3,4,5,5,1,1,1,1,4,4,2,4,1,5,2,2,2,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Angestellte / Angestellter' is inconsistent with the gender 'unbekannt'."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (1), which is inconsistent.""}","The data row contains inconsistencies regarding gender and occupation, as well as involvement and importance."
weiblich,2002,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,2,3,1,2,3,3,2,4,3,4,3,4,2,5,5,4,5,3,1,5,3,3,1,3,2,1,2,4,3,3,3,2,1,2,1,1,1,1,5,3,2,3,1,2,2,5,1,1,4,5,2,3,2,1,2,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,keine Angabe,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,2,2,2,2,1,3,1,3,2,4,5,1,3,5,3,4,3,1,1,4,3,5,1,3,5,5,2,3,2,2,5,2,4,1,1,1,2,3,3,2,2,4,1,3,1,3,2,3,4,5,2,3,3,2,1,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,keine Angabe,keine Angabe,Studentin / Student,seltener als einmal pro Monat,2,2,1,2,3,2,1,4,1,5,4,3,1,5,5,5,3,1,2,2,4,3,2,4,1,3,1,3,3,2,4,4,5,2,2,1,1,3,3,3,1,5,1,1,4,2,2,3,5,3,2,5,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2004,Baden-Württemberg,in Ausbildung/im Freiwilligendienst,mehrmals im Monat,2,3,2,1,3,3,3,5,2,4,2,3,2,1,2,5,4,1,1,4,3,5,1,5,3,2,4,5,2,5,3,2,3,1,1,1,2,4,1,2,3,5,1,1,2,2,2,2,1,3,3,2,2,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,keine Angabe,Angestellte / Angestellter,mehrmals im Monat,2,3,2,1,3,2,3,5,2,5,4,5,3,5,1,1,2,1,1,5,4,4,1,5,3,3,4,4,5,3,4,2,5,1,2,1,2,3,4,1,2,5,4,2,1,3,2,1,3,5,1,1,1,4,4,100,[],{},The data row meets all plausibility rules without any violations.
unbekannt,2004,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,2,2,1,3,3,2,4,2,4,2,4,1,1,4,2,1,3,1,4,5,4,4,3,4,3,3,1,2,4,2,3,1,1,1,3,2,1,2,2,1,5,3,2,1,5,2,2,4,3,2,1,2,1,4,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,1996,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,2,3,3,2,5,1,3,1,5,1,2,1,3,1,1,3,4,4,3,5,2,1,5,2,4,4,4,3,2,4,1,1,1,4,2,3,2,1,5,1,1,3,3,2,4,5,2,3,1,3,2,1,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', which should be 'Student'."", ""rule_006"": ""The involvement in the role (1) is greater than the importance of the role (1), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
maennlich,2002,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,3,2,2,2,1,5,1,3,2,3,2,1,1,4,4,5,4,4,2,2,2,1,2,3,4,3,5,1,2,2,1,2,4,3,4,5,1,4,1,3,4,4,2,5,3,4,3,2,3,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1998,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,1,1,3,2,3,5,4,4,1,1,2,3,1,2,4,4,2,2,5,2,2,2,2,5,2,3,3,3,4,3,4,2,2,2,2,3,4,3,1,5,1,1,1,3,2,1,1,3,2,1,1,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2002,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,2,2,3,5,3,4,2,2,5,4,2,4,1,5,2,5,4,4,3,1,3,3,3,3,3,3,4,3,5,2,2,2,3,2,4,5,4,5,3,2,1,4,2,3,2,5,2,3,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2005,nicht in Deutschland,Angestellte / Angestellter,mehrmals im Monat,3,3,2,2,2,3,2,3,3,3,1,3,2,5,1,2,4,4,2,5,2,3,2,2,3,4,3,3,1,3,3,4,3,1,1,1,2,1,2,2,1,3,1,1,5,3,1,3,3,4,2,3,3,5,4,90,"[""rule_005"", ""rule_007""]","{""rule_005"": ""The 'bundesland' is 'nicht in Deutschland', but the 'beruf' is specified as 'Angestellte / Angestellter'."", ""rule_007"": ""The importance of health is rated 5, but the importance of alcohol avoidance is rated only 2.""}",The data row has some inconsistencies regarding location specification and health-related preferences.
maennlich,1998,Baden-Württemberg,keine Angabe,mehrmals im Monat,3,3,1,1,3,1,1,4,4,3,4,1,3,4,3,5,3,2,2,4,5,4,1,1,5,3,1,2,2,2,2,1,3,1,3,1,1,3,2,1,2,5,1,1,2,5,2,3,5,2,2,2,4,2,2,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2003,Baden-Württemberg,Studentin / Student,täglich,2,3,2,1,2,3,1,4,3,5,2,1,2,4,1,2,1,2,2,5,4,4,2,2,4,2,2,2,2,2,1,4,3,5,1,1,1,2,2,5,1,5,4,3,1,4,2,1,5,1,1,4,2,2,3,80,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student'."", ""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (2), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as involvement and importance."
unbekannt,2001,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,1,2,2,2,3,3,2,3,4,1,1,1,3,3,3,3,1,4,5,3,4,3,3,2,3,3,3,4,2,4,3,2,2,1,4,1,5,5,2,2,4,1,2,1,3,2,4,1,4,1,2,3,2,3,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2007,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,2,3,3,2,1,5,5,4,5,4,3,4,5,4,2,4,5,1,5,2,5,3,3,2,5,3,4,2,1,3,1,1,1,2,3,3,2,2,4,2,3,3,5,3,3,1,2,3,1,1,1,2,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (4), which is inconsistent.""}","The data row has minor inconsistencies related to gender and occupation, as well as involvement and importance."
weiblich,2000,Baden-Württemberg,keine Angabe,seltener als einmal pro Monat,3,3,2,2,3,2,1,4,2,4,2,1,1,4,1,5,3,1,2,4,5,3,5,3,3,4,4,2,3,3,4,5,5,4,1,1,1,1,4,3,1,5,1,4,1,3,2,3,4,3,4,2,3,2,3,100,[],{},The data row meets all plausibility rules.
maennlich,2003,keine Angabe,Angestellte / Angestellter,mehrmals im Monat,2,3,2,1,3,1,2,2,3,2,2,3,2,5,3,4,3,4,2,4,4,1,2,2,2,2,2,3,2,3,4,2,1,1,1,1,3,3,4,1,1,5,1,3,3,5,2,5,1,3,1,2,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1999,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,2,3,2,5,3,4,1,3,4,4,3,3,3,3,5,4,2,5,3,2,3,4,4,4,3,3,4,1,5,3,1,1,3,3,2,2,1,2,1,2,4,5,1,2,3,5,2,2,2,2,3,90,"[""rule_006"", ""rule_007"", ""rule_008""]","{""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (1), which is inconsistent."", ""rule_007"": ""The importance on health (4) is high, but the importance on alcohol avoidance (5) is also high, which is acceptable; however, it does not correlate with the expected behavior."", ""rule_008"": ""The preference for alcohol-free beer (1) does not coincide with a high preference for alcoholic beer (5), which is inconsistent.""}","The data row has several inconsistencies regarding involvement, health importance, and preferences."
weiblich,2004,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,1,1,3,2,2,3,4,3,1,1,2,4,4,2,1,2,3,4,4,4,3,5,3,2,3,1,2,3,4,4,1,1,3,2,1,1,3,4,1,4,1,1,4,2,2,3,1,4,1,2,2,1,4,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (1), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
unbekannt,1995,Baden-Württemberg,Angestellte / Angestellter,mehrmals pro Woche,2,3,2,2,1,2,3,2,4,4,2,3,1,4,1,3,3,3,3,4,5,3,3,2,3,3,2,4,1,3,4,2,2,1,5,4,1,2,2,4,5,5,1,3,2,4,1,3,3,3,1,2,2,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Angestellte / Angestellter' is inconsistent with the gender 'unbekannt'."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (2), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
maennlich,2002,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,3,3,1,1,3,2,1,5,5,4,5,3,1,3,3,4,5,1,3,5,3,2,1,2,3,4,2,2,1,4,2,5,3,3,3,2,5,4,3,3,1,5,1,3,1,4,2,3,3,3,2,3,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,keine Angabe,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,2,3,2,2,3,3,2,5,2,5,1,1,1,1,3,2,2,1,1,5,4,3,3,2,3,4,3,2,2,1,3,1,3,1,3,1,1,3,4,2,1,4,4,1,1,3,2,2,2,3,2,1,3,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2005,Baden-Württemberg,keine Angabe,mehrmals im Monat,3,3,2,2,2,1,2,5,4,1,3,2,1,4,2,1,4,1,4,3,4,3,3,1,5,3,3,4,3,3,3,1,4,5,2,1,1,4,3,2,3,1,1,3,2,4,1,3,1,3,1,1,1,2,5,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2002,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,1,2,2,2,2,5,1,3,4,2,5,4,2,3,2,5,5,5,4,4,5,1,3,2,2,3,4,3,4,2,3,1,2,3,2,4,1,1,1,2,1,3,3,5,2,3,3,3,2,2,3,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not have a gender of 'unbekannt'.""}","The data quality is mostly good, but there is a violation regarding gender and occupation consistency."
weiblich,2004,Bayern,Angestellte / Angestellter,mehrmals im Monat,2,3,1,1,3,3,2,1,1,4,2,1,1,4,3,3,3,4,3,4,4,4,2,1,4,1,3,3,2,2,3,1,1,1,1,2,1,4,5,3,3,5,1,1,5,5,1,3,5,3,3,4,2,1,4,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,2,1,1,2,2,3,2,4,2,1,5,4,3,4,3,1,2,5,4,2,2,1,4,3,1,3,4,5,3,5,2,1,2,2,1,3,3,5,2,3,1,4,2,2,2,3,3,2,2,2,1,2,2,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should align with 'Student'."", ""rule_006"": ""The involvement in the role (2) is greater than the importance of the role (2), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
weiblich,2002,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,3,3,1,3,2,3,2,4,5,4,1,4,4,3,1,5,4,3,2,3,1,3,4,3,2,3,5,4,2,1,1,2,1,4,3,5,1,5,2,1,2,3,2,3,5,2,3,1,4,1,1,100,[],{},The data row is consistent and adheres to all plausibility rules.
maennlich,2000,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,2,3,1,1,3,2,2,2,4,2,1,5,4,5,4,3,2,1,3,4,5,3,5,2,5,4,3,3,2,5,5,2,3,1,5,1,1,2,5,4,2,5,1,1,2,5,3,3,3,3,1,2,1,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student'."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (1), which is inconsistent.""}","The data row contains inconsistencies regarding gender and occupation, as well as involvement and importance."
weiblich,2000,Baden-Württemberg,Angestellte / Angestellter,mehrmals pro Woche,3,3,1,1,3,3,2,1,3,4,4,1,2,5,3,2,3,3,2,4,4,3,3,1,3,5,2,2,4,3,3,4,4,1,1,2,1,1,5,3,2,2,3,2,1,5,2,3,1,5,1,2,3,2,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2003,Nordrhein-Westfalen,Angestellte / Angestellter,mehrmals im Monat,1,3,2,1,2,3,2,5,2,4,2,1,4,3,3,5,3,4,2,4,4,5,3,2,3,4,3,5,1,3,4,3,3,2,5,1,1,3,4,3,3,5,5,2,3,3,2,3,4,1,3,1,4,1,5,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,2000,Baden-Württemberg,Angestellte / Angestellter,täglich,2,3,1,2,3,3,3,4,2,4,4,3,1,4,3,3,2,4,1,5,1,4,2,2,3,3,3,4,3,2,4,4,3,1,1,4,1,5,3,1,2,5,3,2,2,3,3,5,3,3,2,2,3,2,2,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2000,Berlin,Studentin / Student,seltener als einmal pro Monat,2,3,1,2,3,3,2,1,2,5,2,3,1,4,3,3,3,3,1,5,4,5,2,2,3,5,3,3,4,3,5,4,1,1,1,2,1,4,5,4,2,5,1,3,3,3,2,5,2,3,1,3,2,2,1,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,1995,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,2,2,3,3,1,4,3,4,2,3,1,1,3,4,5,1,3,4,4,4,3,4,3,4,2,5,3,2,4,4,3,1,3,1,1,1,4,5,1,5,2,1,1,2,2,2,1,4,3,1,4,2,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2002,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,3,3,1,1,2,3,3,4,3,4,2,4,3,3,5,4,2,5,1,4,2,4,2,4,1,4,3,3,2,3,3,2,2,3,2,4,1,3,5,4,2,5,4,1,3,5,4,5,3,2,2,2,3,1,1,90,"[""rule_001"", ""rule_010""]","{""rule_001"": ""The age is 2002, which indicates the person is 21 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests they should be younger than typical school age."", ""rule_010"": ""The influence of taste (4) is not rated higher than the influence of price (4) and packaging design (4), which violates the consistency requirement.""}","The data quality is mostly good, but there are inconsistencies regarding age and occupation, as well as taste influence ratings."
weiblich,1998,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,2,1,3,3,2,5,5,2,2,3,2,2,3,5,2,3,1,5,5,4,5,2,5,2,2,2,4,3,3,2,3,1,1,1,3,1,1,1,5,5,1,5,5,4,2,5,4,2,4,2,3,3,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2002,Baden-Württemberg,keine Angabe,seltener als einmal pro Monat,2,3,2,2,2,3,2,5,2,3,2,5,1,3,2,5,4,4,2,4,2,4,4,3,3,5,2,5,2,3,4,2,2,1,2,2,4,3,3,1,1,2,3,2,3,3,2,2,5,3,2,4,4,3,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2004,Baden-Württemberg,Angestellte / Angestellter,einmal pro Monat,2,3,2,2,3,2,3,1,2,3,4,5,5,5,1,5,3,2,2,4,4,2,1,1,5,2,4,5,3,3,3,4,4,1,1,1,2,5,4,3,2,5,1,1,5,3,3,3,1,3,2,3,4,1,1,100,[],{},The data row meets all plausibility rules.
weiblich,2005,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,2,3,2,2,2,1,3,2,3,4,1,1,2,3,1,4,2,1,1,5,5,4,1,2,5,4,4,3,1,3,4,1,5,4,1,3,3,2,3,2,1,3,3,5,1,4,1,4,5,4,4,3,4,2,5,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not have a gender of 'unbekannt'."", ""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (1), which is inconsistent.""}","The data quality is mostly good, but there are inconsistencies in gender and occupation as well as involvement and importance."
unbekannt,1999,Nordrhein-Westfalen,Schülerin / Schüler,mehrmals im Monat,3,3,2,3,3,3,2,5,3,5,3,3,1,3,2,1,2,4,2,4,5,4,1,1,5,3,2,2,3,3,3,1,5,2,1,1,2,2,2,1,1,5,2,3,2,4,2,4,3,3,4,2,1,2,2,80,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' indicates a student, and the age 1999 suggests the individual is older than typical school age."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}","The data row contains inconsistencies regarding age and occupation, as well as gender and occupation."
weiblich,2000,Baden-Württemberg,keine Angabe,einmal pro Monat,2,3,2,2,2,3,2,2,3,4,1,2,5,3,3,3,2,4,3,4,3,4,5,3,2,4,3,3,2,3,4,1,3,1,1,2,1,2,3,4,2,5,1,1,3,5,1,3,3,4,2,2,2,2,1,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2004,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,3,2,2,1,2,3,2,5,3,5,2,3,2,5,5,2,3,3,1,4,3,3,5,2,3,4,2,3,5,2,4,2,3,1,1,1,1,1,3,1,1,5,1,2,2,4,2,4,2,5,2,3,1,2,4,80,"[""rule_001"", ""rule_003"", ""rule_006""]","{""rule_001"": ""The age is 2004, which indicates the person is 19 years old, but the occupation 'Studentin / Student' is consistent with this age."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (2), which is inconsistent.""}",The data row has multiple inconsistencies related to occupation and involvement.
maennlich,keine Angabe,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,2,2,1,1,5,3,3,3,1,1,4,3,4,3,2,3,5,4,3,3,1,5,4,1,4,5,3,3,2,5,1,2,1,1,1,4,3,1,5,3,2,1,4,1,3,1,3,2,2,1,1,4,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,1,1,2,3,2,4,2,3,1,3,1,2,2,3,3,1,3,5,4,3,2,2,3,2,3,5,5,3,3,1,2,1,1,1,3,1,4,1,3,5,1,2,1,5,3,2,3,4,3,2,2,3,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1998,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,1,3,3,2,3,2,5,2,2,2,4,2,5,4,1,1,4,4,4,3,2,4,2,3,2,3,3,5,4,5,2,2,1,1,4,3,4,1,2,1,3,2,2,2,2,5,3,2,2,1,1,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2001,Baden-Württemberg,keine Angabe,einmal pro Monat,3,3,2,1,2,1,2,2,5,3,3,5,2,5,4,5,1,1,2,5,4,5,2,2,3,2,2,3,3,3,5,4,3,2,1,1,2,3,4,3,1,4,1,3,5,4,3,4,2,2,1,2,3,3,5,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2002,keine Angabe,Studentin / Student,mehrmals pro Woche,3,3,1,1,3,2,2,2,1,4,2,3,1,4,2,4,1,2,1,4,4,3,3,2,4,3,2,3,2,3,4,1,1,3,5,1,2,1,1,3,2,4,1,3,5,2,1,2,3,5,3,2,3,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not have a gender of 'unbekannt'.""}","The data quality is mostly good, with one violation related to gender and occupation consistency."
unbekannt,2002,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,2,1,3,2,3,2,5,2,3,3,3,3,5,4,4,3,4,3,5,4,3,2,3,3,2,2,3,2,3,2,1,5,2,1,1,1,2,4,2,2,4,3,2,2,4,2,5,2,5,4,3,2,2,3,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
unbekannt,2005,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,2,3,2,2,3,2,3,5,2,3,2,3,5,1,1,1,3,4,1,3,2,3,1,3,3,4,5,3,2,2,1,1,2,1,2,3,2,1,5,1,1,3,5,3,4,1,3,1,2,2,2,3,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2004,Baden-Württemberg,Angestellte / Angestellter,mehrmals pro Woche,3,3,2,2,2,2,3,4,2,3,2,4,2,5,2,1,3,2,1,5,4,4,2,2,3,5,2,4,4,3,4,2,2,1,1,2,3,3,1,3,1,1,1,2,2,4,1,3,3,3,1,2,3,2,5,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2004,Baden-Württemberg,Schülerin / Schüler,einmal pro Monat,3,3,2,1,2,3,2,2,1,1,2,1,1,3,3,3,1,1,1,4,4,4,2,2,5,3,2,5,3,3,4,4,4,3,1,1,2,3,3,5,2,3,3,2,3,4,2,3,1,4,1,2,1,1,3,90,"[""rule_001""]","{""rule_001"": ""The age is 2004, which indicates the person is 19 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests they should be of typical school age, which is generally considered to be under 18.""}","The data quality is mostly good, but there is a violation regarding age and occupation consistency."
maennlich,2000,Hessen,Angestellte / Angestellter,mehrmals im Monat,3,2,2,1,3,3,2,2,1,4,1,1,1,5,2,3,2,2,2,5,3,3,2,2,1,2,3,4,3,3,3,1,3,2,1,1,1,2,3,3,2,5,1,1,4,3,2,3,3,1,3,2,2,3,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,Bayern,keine Angabe,mehrmals pro Woche,1,2,1,2,2,3,2,3,1,3,2,3,1,4,1,4,1,2,2,5,3,3,1,2,5,4,3,3,2,4,2,5,2,1,1,1,3,2,3,3,2,3,2,3,3,5,2,3,3,5,1,3,1,2,3,90,"[""rule_005""]","{""rule_005"": ""The 'bundesland' is specified as 'Bayern', but the 'beruf' is 'keine Angabe', which violates the rule that states if 'bundesland' is 'nicht in Deutschland', other location-specific fields should not be specified.""}",The data row has one violation related to region specification.
